customer_id,activity_date,login_count,features_used_count,support_tickets_opened
1456,2024-09-16,14,4,0
1456,2024-09-23,14,6,0
1456,2024-09-30,17,7,0
1456,2024-10-07,14,4,0
1456,2024-10-14,15,6,0
1456,2024-10-21,14,9,0
1456,2024-10-28,20,8,0
1456,2024-11-04,19,4,0
1456,2024-11-11,10,4,1
1456,2024-11-18,13,9,0
1456,2024-11-25,22,9,0
1456,2024-12-02,22,5,0
1456,2024-12-09,21,4,0
1456,2024-12-16,15,4,0
1456,2024-12-23,17,9,0
1456,2024-12-30,8,4,0
1457,2025-01-30,16,3,0
1457,2025-02-06,12,7,0
1457,2025-02-13,7,8,0
1457,2025-02-20,15,4,0
1457,2025-02-27,8,9,1
1457,2025-03-06,22,9,0
1457,2025-03-13,16,5,0
1457,2025-03-20,7,5,0
1457,2025-03-27,13,5,0
1457,2025-04-03,21,7,0
1457,2025-04-10,15,4,1
1457,2025-04-17,24,3,0
1457,2025-04-24,15,9,1
1457,2025-05-01,12,9,1
1457,2025-05-08,0,2,2
1457,2025-05-15,1,1,0
1457,2025-05-22,2,1,0
1457,2025-05-29,1,1,1
1458,2024-06-25,16,8,0
1458,2024-07-02,18,8,0
1458,2024-07-09,22,5,0
1458,2024-07-16,23,5,0
1458,2024-07-23,7,6,0
1458,2024-07-30,17,6,0
1458,2024-08-06,16,4,0
1458,2024-08-13,23,5,0
1458,2024-08-20,9,4,0
1458,2024-08-27,5,3,0
1458,2024-09-03,17,5,0
1458,2024-09-10,17,8,0
1458,2024-09-17,10,6,0
1458,2024-09-24,23,5,0
1458,2024-10-01,9,7,1
1458,2024-10-08,23,6,0
1458,2024-10-15,11,9,0
1458,2024-10-22,21,5,1
1458,2024-10-29,17,7,0
1458,2024-11-05,16,3,0
1458,2024-11-12,16,4,0
1458,2024-11-19,24,4,0
1458,2024-11-26,13,8,0
1458,2024-12-03,10,7,1
1458,2024-12-10,21,7,0
1458,2024-12-17,23,5,0
1458,2024-12-24,21,8,0
1458,2024-12-31,18,6,0
1459,2024-08-10,24,8,0
1459,2024-08-17,17,7,0
1459,2024-08-24,21,8,0
1459,2024-08-31,20,7,0
1459,2024-09-07,6,5,0
1459,2024-09-14,7,9,0
1459,2024-09-21,13,9,0
1459,2024-09-28,19,8,0
1459,2024-10-05,7,3,0
1459,2024-10-12,22,8,0
1459,2024-10-19,23,8,0
1459,2024-10-26,13,4,0
1459,2024-11-02,12,9,0
1459,2024-11-09,10,4,0
1459,2024-11-16,13,5,0
1459,2024-11-23,23,8,0
1459,2024-11-30,24,3,0
1459,2024-12-07,6,8,0
1459,2024-12-14,5,9,0
1459,2024-12-21,12,9,0
1459,2024-12-28,15,6,0
1460,2024-03-07,11,6,0
1460,2024-03-14,21,6,0
1460,2024-03-21,7,3,1
1460,2024-03-28,20,9,0
1460,2024-04-04,23,4,0
1460,2024-04-11,22,8,0
1460,2024-04-18,9,7,0
1460,2024-04-25,15,8,0
1460,2024-05-02,23,7,0
1460,2024-05-09,12,6,0
1460,2024-05-16,18,3,1
1460,2024-05-23,11,9,0
1460,2024-05-30,19,4,0
1460,2024-06-06,20,7,0
1460,2024-06-13,19,9,0
1460,2024-06-20,14,4,0
1460,2024-06-27,10,8,0
1460,2024-07-04,19,4,0
1460,2024-07-11,5,7,0
1460,2024-07-18,7,9,0
1460,2024-07-25,13,8,0
1460,2024-08-01,8,3,0
1460,2024-08-08,11,5,0
1460,2024-08-15,12,5,0
1460,2024-08-22,24,7,0
1460,2024-08-29,7,9,0
1460,2024-09-05,15,4,0
1460,2024-09-12,19,4,1
1460,2024-09-19,9,9,0
1460,2024-09-26,19,5,0
1460,2024-10-03,12,6,1
1460,2024-10-10,23,9,0
1460,2024-10-17,9,4,0
1460,2024-10-24,8,7,1
1460,2024-10-31,11,9,0
1460,2024-11-07,12,3,0
1460,2024-11-14,22,6,0
1460,2024-11-21,18,4,1
1460,2024-11-28,19,4,0
1460,2024-12-05,6,7,0
1460,2024-12-12,12,5,0
1460,2024-12-19,18,5,0
1460,2024-12-26,15,6,0
1462,2024-03-31,22,8,0
1462,2024-04-07,12,8,1
1462,2024-04-14,23,7,0
1462,2024-04-21,5,7,0
1462,2024-04-28,6,7,0
1462,2024-05-05,15,7,0
1462,2024-05-12,19,7,0
1462,2024-05-19,18,4,0
1462,2024-05-26,11,9,0
1462,2024-06-02,12,9,1
1462,2024-06-09,20,4,0
1462,2024-06-16,9,9,0
1462,2024-06-23,17,4,0
1462,2024-06-30,7,3,0
1462,2024-07-07,17,3,0
1462,2024-07-14,9,9,0
1462,2024-07-21,19,8,0
1462,2024-07-28,11,5,0
1462,2024-08-04,22,4,0
1462,2024-08-11,18,5,0
1462,2024-08-18,23,8,1
1462,2024-08-25,11,5,0
1462,2024-09-01,19,5,0
1462,2024-09-08,23,9,0
1462,2024-09-15,24,4,0
1462,2024-09-22,11,4,0
1462,2024-09-29,22,9,0
1462,2024-10-06,24,5,0
1462,2024-10-13,12,7,1
1462,2024-10-20,10,9,0
1462,2024-10-27,16,6,0
1462,2024-11-03,23,3,1
1462,2024-11-10,21,9,0
1462,2024-11-17,23,4,0
1462,2024-11-24,15,6,0
1462,2024-12-01,17,6,0
1462,2024-12-08,14,8,0
1462,2024-12-15,6,7,0
1462,2024-12-22,12,7,0
1462,2024-12-29,10,7,0
1463,2024-08-18,24,6,0
1463,2024-08-25,13,7,0
1463,2024-09-01,23,6,0
1463,2024-09-08,22,4,0
1463,2024-09-15,15,9,0
1463,2024-09-22,6,5,0
1463,2024-09-29,23,4,0
1463,2024-10-06,8,9,0
1463,2024-10-13,17,4,0
1463,2024-10-20,8,9,0
1463,2024-10-27,23,7,0
1463,2024-11-03,19,8,0
1463,2024-11-10,21,4,0
1463,2024-11-17,13,7,0
1463,2024-11-24,24,6,0
1463,2024-12-01,15,4,1
1463,2024-12-08,9,8,0
1463,2024-12-15,19,6,0
1463,2024-12-22,15,9,0
1463,2024-12-29,13,6,0
1464,2024-09-09,7,7,0
1464,2024-09-16,11,3,0
1464,2024-09-23,22,4,0
1464,2024-09-30,7,5,0
1464,2024-10-07,21,9,0
1464,2024-10-14,5,5,0
1464,2024-10-21,13,6,0
1464,2024-10-28,10,6,0
1464,2024-11-04,17,5,0
1464,2024-11-11,13,8,0
1464,2024-11-18,9,9,0
1464,2024-11-25,23,9,0
1464,2024-12-02,15,4,0
1464,2024-12-09,7,5,0
1464,2024-12-16,5,3,0
1464,2024-12-23,24,8,0
1464,2024-12-30,12,9,0
1465,2024-09-08,19,3,0
1465,2024-09-15,23,5,1
1465,2024-09-22,24,7,0
1465,2024-09-29,18,7,1
1465,2024-10-06,14,3,0
1465,2024-10-13,8,8,0
1465,2024-10-20,8,8,0
1465,2024-10-27,9,4,0
1465,2024-11-03,2,1,2
1465,2024-11-10,1,2,0
1465,2024-11-17,1,1,0
1465,2024-11-24,2,1,0
1466,2024-06-26,22,9,0
1466,2024-07-03,8,8,0
1466,2024-07-10,10,4,1
1466,2024-07-17,8,6,0
1466,2024-07-24,14,9,1
1466,2024-07-31,16,5,1
1466,2024-08-07,7,5,0
1466,2024-08-14,12,8,0
1466,2024-08-21,18,6,0
1466,2024-08-28,19,6,0
1466,2024-09-04,23,7,0
1466,2024-09-11,9,4,0
1466,2024-09-18,19,8,0
1466,2024-09-25,17,8,0
1466,2024-10-02,20,4,0
1466,2024-10-09,18,7,0
1466,2024-10-16,10,5,0
1466,2024-10-23,18,8,0
1466,2024-10-30,11,7,0
1466,2024-11-06,18,9,1
1466,2024-11-13,16,4,0
1466,2024-11-20,10,5,0
1466,2024-11-27,20,4,0
1466,2024-12-04,9,7,0
1466,2024-12-11,12,8,0
1466,2024-12-18,24,4,0
1466,2024-12-25,17,4,0
1466,2025-01-01,17,5,0
1467,2024-10-31,20,4,0
1467,2024-11-07,8,3,0
1467,2024-11-14,18,6,0
1467,2024-11-21,20,3,0
1467,2024-11-28,8,5,0
1467,2024-12-05,23,9,0
1467,2024-12-12,23,6,0
1467,2024-12-19,14,8,0
1467,2024-12-26,6,4,0
1469,2024-10-25,24,5,0
1469,2024-11-01,20,4,0
1469,2024-11-08,21,6,0
1469,2024-11-15,10,3,0
1469,2024-11-22,8,4,0
1469,2024-11-29,21,5,0
1469,2024-12-06,14,5,0
1469,2024-12-13,9,9,0
1469,2024-12-20,19,6,0
1469,2024-12-27,20,6,0
1470,2024-12-23,16,6,0
1470,2024-12-30,20,8,0
1471,2024-01-19,18,5,0
1471,2024-01-26,11,7,0
1471,2024-02-02,21,3,1
1471,2024-02-09,24,4,1
1471,2024-02-16,5,4,0
1471,2024-02-23,20,4,0
1471,2024-03-01,17,8,0
1471,2024-03-08,9,3,0
1471,2024-03-15,20,6,0
1471,2024-03-22,20,8,0
1471,2024-03-29,6,9,1
1471,2024-04-05,23,5,0
1471,2024-04-12,15,8,0
1471,2024-04-19,11,9,0
1471,2024-04-26,12,8,0
1471,2024-05-03,1,1,0
1471,2024-05-10,1,2,0
1471,2024-05-17,1,1,1
1471,2024-05-24,0,1,0
1472,2024-07-06,22,8,0
1472,2024-07-13,15,7,0
1472,2024-07-20,5,3,0
1472,2024-07-27,20,4,0
1472,2024-08-03,23,5,0
1472,2024-08-10,18,3,0
1472,2024-08-17,22,6,0
1472,2024-08-24,11,6,0
1472,2024-08-31,24,3,0
1472,2024-09-07,13,9,0
1472,2024-09-14,24,4,0
1472,2024-09-21,16,9,0
1472,2024-09-28,16,3,0
1472,2024-10-05,24,6,0
1472,2024-10-12,5,7,0
1472,2024-10-19,16,7,1
1472,2024-10-26,13,6,0
1472,2024-11-02,13,9,0
1472,2024-11-09,17,8,0
1472,2024-11-16,22,3,0
1472,2024-11-23,14,3,0
1472,2024-11-30,5,5,0
1472,2024-12-07,11,9,0
1472,2024-12-14,24,4,0
1472,2024-12-21,9,7,0
1472,2024-12-28,9,9,1
1473,2024-03-22,8,8,0
1473,2024-03-29,21,7,1
1473,2024-04-05,13,4,0
1473,2024-04-12,7,7,0
1473,2024-04-19,10,8,0
1473,2024-04-26,10,4,1
1473,2024-05-03,23,4,1
1473,2024-05-10,5,3,0
1473,2024-05-17,9,4,0
1473,2024-05-24,22,6,0
1473,2024-05-31,8,4,0
1473,2024-06-07,17,3,1
1473,2024-06-14,7,5,0
1473,2024-06-21,19,7,0
1473,2024-06-28,23,5,0
1473,2024-07-05,22,5,0
1473,2024-07-12,16,3,0
1473,2024-07-19,17,6,0
1473,2024-07-26,13,4,0
1473,2024-08-02,11,9,0
1473,2024-08-09,23,8,0
1473,2024-08-16,18,7,0
1473,2024-08-23,24,4,0
1473,2024-08-30,10,7,0
1473,2024-09-06,19,4,0
1473,2024-09-13,23,9,0
1473,2024-09-20,20,4,0
1473,2024-09-27,7,8,0
1473,2024-10-04,5,8,0
1473,2024-10-11,8,4,0
1473,2024-10-18,18,3,0
1473,2024-10-25,15,9,0
1473,2024-11-01,5,4,0
1473,2024-11-08,14,7,0
1473,2024-11-15,12,4,0
1473,2024-11-22,16,4,1
1473,2024-11-29,9,6,0
1473,2024-12-06,8,7,0
1473,2024-12-13,22,6,0
1473,2024-12-20,24,8,1
1473,2024-12-27,15,6,0
1474,2024-12-23,8,7,0
1474,2024-12-30,17,3,0
1475,2024-08-19,11,3,0
1475,2024-08-26,9,8,0
1475,2024-09-02,17,9,0
1475,2024-09-09,7,8,1
1475,2024-09-16,17,7,0
1475,2024-09-23,11,7,1
1475,2024-09-30,12,8,0
1475,2024-10-07,11,9,0
1475,2024-10-14,17,6,0
1475,2024-10-21,14,9,0
1475,2024-10-28,6,7,1
1475,2024-11-04,17,9,0
1475,2024-11-11,8,5,0
1475,2024-11-18,24,6,0
1475,2024-11-25,17,9,0
1475,2024-12-02,18,8,0
1475,2024-12-09,17,9,0
1475,2024-12-16,10,9,0
1475,2024-12-23,18,7,0
1475,2024-12-30,13,3,0
1475,2025-01-06,21,5,0
1475,2025-01-13,5,3,0
1475,2025-01-20,22,6,0
1475,2025-01-27,5,9,0
1475,2025-02-03,13,8,0
1475,2025-02-10,24,4,0
1475,2025-02-17,7,4,0
1475,2025-02-24,5,5,0
1475,2025-03-03,2,1,0
1475,2025-03-10,1,2,0
1475,2025-03-17,1,2,0
1475,2025-03-24,0,1,0
1476,2024-04-04,19,7,0
1476,2024-04-11,8,4,0
1476,2024-04-18,22,8,0
1476,2024-04-25,17,7,0
1476,2024-05-02,15,6,0
1476,2024-05-09,19,7,0
1476,2024-05-16,9,3,0
1476,2024-05-23,20,3,0
1476,2024-05-30,22,5,0
1476,2024-06-06,9,4,0
1476,2024-06-13,10,5,0
1476,2024-06-20,10,7,0
1476,2024-06-27,5,6,0
1476,2024-07-04,20,3,0
1476,2024-07-11,10,3,0
1476,2024-07-18,18,6,0
1476,2024-07-25,6,7,0
1476,2024-08-01,24,6,0
1476,2024-08-08,7,4,0
1476,2024-08-15,8,3,0
1476,2024-08-22,19,4,0
1476,2024-08-29,22,7,0
1476,2024-09-05,23,3,0
1476,2024-09-12,12,5,0
1476,2024-09-19,6,9,0
1476,2024-09-26,14,9,0
1476,2024-10-03,6,3,0
1476,2024-10-10,16,9,1
1476,2024-10-17,24,8,0
1476,2024-10-24,17,6,1
1476,2024-10-31,13,9,0
1476,2024-11-07,5,6,0
1476,2024-11-14,5,6,0
1476,2024-11-21,17,4,1
1476,2024-11-28,24,9,0
1476,2024-12-05,5,6,0
1476,2024-12-12,22,6,0
1476,2024-12-19,24,3,0
1476,2024-12-26,8,7,0
1477,2024-10-30,21,5,0
1477,2024-11-06,21,9,0
1477,2024-11-13,22,9,0
1477,2024-11-20,6,5,0
1477,2024-11-27,8,7,0
1477,2024-12-04,17,6,0
1477,2024-12-11,20,8,0
1477,2024-12-18,5,6,0
1477,2024-12-25,8,3,0
1477,2025-01-01,23,8,0
1478,2024-03-17,8,9,0
1478,2024-03-24,18,9,0
1478,2024-03-31,10,4,0
1478,2024-04-07,17,8,1
1478,2024-04-14,20,9,0
1478,2024-04-21,18,3,0
1478,2024-04-28,11,6,0
1478,2024-05-05,18,5,1
1478,2024-05-12,17,6,0
1478,2024-05-19,21,3,0
1478,2024-05-26,15,6,0
1478,2024-06-02,10,6,0
1478,2024-06-09,16,7,0
1478,2024-06-16,15,6,0
1478,2024-06-23,11,3,0
1478,2024-06-30,12,7,1
1478,2024-07-07,18,4,0
1478,2024-07-14,20,8,0
1478,2024-07-21,21,5,0
1478,2024-07-28,9,5,0
1478,2024-08-04,9,8,0
1478,2024-08-11,18,4,1
1478,2024-08-18,10,7,0
1478,2024-08-25,15,3,0
1478,2024-09-01,24,6,0
1478,2024-09-08,22,6,0
1478,2024-09-15,0,1,0
1478,2024-09-22,1,2,0
1478,2024-09-29,0,2,2
1478,2024-10-06,2,1,2
1479,2024-04-29,18,4,1
1479,2024-05-06,11,9,0
1479,2024-05-13,16,9,1
1479,2024-05-20,13,5,0
1479,2024-05-27,14,8,0
1479,2024-06-03,12,5,0
1479,2024-06-10,9,7,1
1479,2024-06-17,13,9,0
1479,2024-06-24,18,8,0
1479,2024-07-01,24,8,0
1479,2024-07-08,21,4,0
1479,2024-07-15,5,8,0
1479,2024-07-22,8,7,0
1479,2024-07-29,14,3,0
1479,2024-08-05,9,9,0
1479,2024-08-12,14,9,0
1479,2024-08-19,24,4,1
1479,2024-08-26,15,5,1
1479,2024-09-02,12,9,0
1479,2024-09-09,9,6,0
1479,2024-09-16,13,4,0
1479,2024-09-23,21,6,0
1479,2024-09-30,21,7,0
1479,2024-10-07,12,3,0
1479,2024-10-14,20,8,0
1479,2024-10-21,7,9,0
1479,2024-10-28,10,7,0
1479,2024-11-04,13,7,0
1479,2024-11-11,8,7,0
1479,2024-11-18,8,3,0
1479,2024-11-25,6,3,0
1479,2024-12-02,21,9,0
1479,2024-12-09,13,4,0
1479,2024-12-16,19,5,0
1479,2024-12-23,14,7,0
1479,2024-12-30,11,9,0
1482,2024-11-05,13,9,0
1482,2024-11-12,11,9,0
1482,2024-11-19,12,6,0
1482,2024-11-26,24,5,0
1482,2024-12-03,20,3,0
1482,2024-12-10,17,6,0
1482,2024-12-17,24,7,0
1482,2024-12-24,15,3,0
1482,2024-12-31,20,7,0
1483,2024-12-20,8,8,0
1483,2024-12-27,12,3,0
1485,2024-02-05,13,7,0
1485,2024-02-12,14,7,1
1485,2024-02-19,13,3,0
1485,2024-02-26,7,7,1
1485,2024-03-04,11,6,0
1485,2024-03-11,17,4,0
1485,2024-03-18,9,8,0
1485,2024-03-25,7,3,0
1485,2024-04-01,16,5,0
1485,2024-04-08,6,6,0
1485,2024-04-15,18,4,0
1485,2024-04-22,14,6,0
1485,2024-04-29,15,6,0
1485,2024-05-06,20,4,0
1485,2024-05-13,19,8,0
1485,2024-05-20,24,4,0
1485,2024-05-27,13,6,0
1485,2024-06-03,8,6,0
1485,2024-06-10,11,9,0
1485,2024-06-17,21,9,0
1485,2024-06-24,23,6,0
1485,2024-07-01,17,4,0
1485,2024-07-08,24,6,0
1485,2024-07-15,9,9,0
1485,2024-07-22,5,5,0
1485,2024-07-29,8,9,0
1485,2024-08-05,15,4,0
1485,2024-08-12,15,8,0
1485,2024-08-19,22,9,0
1485,2024-08-26,5,4,0
1485,2024-09-02,13,6,0
1485,2024-09-09,19,3,0
1485,2024-09-16,20,9,0
1485,2024-09-23,16,3,0
1485,2024-09-30,23,4,0
1485,2024-10-07,21,3,0
1485,2024-10-14,14,6,0
1485,2024-10-21,19,3,0
1485,2024-10-28,6,8,0
1485,2024-11-04,13,4,0
1485,2024-11-11,21,3,0
1485,2024-11-18,6,7,0
1485,2024-11-25,20,8,0
1485,2024-12-02,12,7,0
1485,2024-12-09,24,3,0
1485,2024-12-16,23,4,1
1485,2024-12-23,15,6,0
1485,2024-12-30,6,7,1
1486,2024-09-03,19,7,0
1486,2024-09-10,7,9,0
1486,2024-09-17,13,6,0
1486,2024-09-24,16,5,0
1486,2024-10-01,17,5,0
1486,2024-10-08,6,7,0
1486,2024-10-15,13,5,0
1486,2024-10-22,12,9,0
1486,2024-10-29,20,7,0
1486,2024-11-05,22,8,0
1486,2024-11-12,13,9,1
1486,2024-11-19,8,9,0
1486,2024-11-26,19,6,0
1486,2024-12-03,16,7,0
1486,2024-12-10,21,3,0
1486,2024-12-17,18,7,0
1486,2024-12-24,20,5,0
1486,2024-12-31,11,6,0
1487,2024-04-29,22,4,0
1487,2024-05-06,15,4,0
1487,2024-05-13,11,4,0
1487,2024-05-20,11,3,0
1487,2024-05-27,11,5,0
1487,2024-06-03,17,5,0
1487,2024-06-10,21,6,0
1487,2024-06-17,8,8,0
1487,2024-06-24,15,7,0
1487,2024-07-01,13,4,0
1487,2024-07-08,7,3,0
1487,2024-07-15,17,8,1
1487,2024-07-22,18,6,0
1487,2024-07-29,6,7,0
1487,2024-08-05,9,3,0
1487,2024-08-12,16,7,0
1487,2024-08-19,17,6,0
1487,2024-08-26,6,8,0
1487,2024-09-02,23,7,0
1487,2024-09-09,5,7,0
1487,2024-09-16,15,5,0
1487,2024-09-23,23,4,0
1487,2024-09-30,23,7,0
1487,2024-10-07,13,6,0
1487,2024-10-14,19,3,0
1487,2024-10-21,7,3,0
1487,2024-10-28,13,6,0
1487,2024-11-04,23,8,0
1487,2024-11-11,23,3,0
1487,2024-11-18,7,9,0
1487,2024-11-25,20,8,0
1487,2024-12-02,21,6,0
1487,2024-12-09,17,5,0
1487,2024-12-16,8,7,0
1487,2024-12-23,9,6,0
1487,2024-12-30,18,9,1
1488,2024-01-09,6,4,0
1488,2024-01-16,12,4,0
1488,2024-01-23,22,3,0
1488,2024-01-30,8,5,0
1488,2024-02-06,20,7,0
1488,2024-02-13,19,7,1
1488,2024-02-20,13,9,1
1488,2024-02-27,12,6,0
1488,2024-03-05,10,7,0
1488,2024-03-12,18,7,0
1488,2024-03-19,10,9,0
1488,2024-03-26,12,5,0
1488,2024-04-02,11,6,0
1488,2024-04-09,5,6,0
1488,2024-04-16,18,9,0
1488,2024-04-23,11,4,0
1488,2024-04-30,16,8,1
1488,2024-05-07,5,6,0
1488,2024-05-14,20,7,0
1488,2024-05-21,11,9,1
1488,2024-05-28,6,4,0
1488,2024-06-04,14,6,0
1488,2024-06-11,10,6,0
1488,2024-06-18,14,6,0
1488,2024-06-25,13,5,0
1488,2024-07-02,18,3,0
1488,2024-07-09,23,7,0
1488,2024-07-16,5,9,0
1488,2024-07-23,8,4,0
1488,2024-07-30,19,8,0
1488,2024-08-06,7,7,0
1488,2024-08-13,17,4,0
1488,2024-08-20,13,8,0
1488,2024-08-27,9,4,0
1488,2024-09-03,21,5,0
1488,2024-09-10,9,6,0
1488,2024-09-17,17,3,0
1488,2024-09-24,11,8,1
1488,2024-10-01,14,3,1
1488,2024-10-08,5,5,1
1488,2024-10-15,17,8,0
1488,2024-10-22,21,3,0
1488,2024-10-29,21,6,0
1488,2024-11-05,13,9,1
1488,2024-11-12,13,7,0
1488,2024-11-19,21,7,0
1488,2024-11-26,10,6,0
1488,2024-12-03,18,7,0
1488,2024-12-10,19,8,1
1488,2024-12-17,15,8,0
1488,2024-12-24,20,5,1
1488,2024-12-31,11,5,0
1489,2024-06-15,20,6,0
1489,2024-06-22,11,3,0
1489,2024-06-29,9,8,0
1489,2024-07-06,18,5,1
1489,2024-07-13,22,9,0
1489,2024-07-20,17,4,0
1489,2024-07-27,21,9,0
1489,2024-08-03,18,5,0
1489,2024-08-10,7,7,0
1489,2024-08-17,5,9,0
1489,2024-08-24,9,4,0
1489,2024-08-31,14,6,0
1489,2024-09-07,15,4,0
1489,2024-09-14,22,6,0
1489,2024-09-21,13,5,1
1489,2024-09-28,17,4,0
1489,2024-10-05,9,5,0
1489,2024-10-12,14,3,0
1489,2024-10-19,21,3,0
1489,2024-10-26,19,3,0
1489,2024-11-02,9,6,0
1489,2024-11-09,13,5,0
1489,2024-11-16,16,4,0
1489,2024-11-23,19,4,1
1489,2024-11-30,17,3,0
1489,2024-12-07,23,7,1
1489,2024-12-14,9,5,0
1489,2024-12-21,21,3,0
1489,2024-12-28,5,9,0
1490,2024-05-24,6,5,0
1490,2024-05-31,17,9,0
1490,2024-06-07,7,9,0
1490,2024-06-14,13,3,0
1490,2024-06-21,16,7,0
1490,2024-06-28,21,8,0
1490,2024-07-05,12,4,0
1490,2024-07-12,14,4,0
1490,2024-07-19,23,3,0
1490,2024-07-26,9,6,0
1490,2024-08-02,9,7,0
1490,2024-08-09,9,9,0
1490,2024-08-16,19,3,0
1490,2024-08-23,22,5,0
1490,2024-08-30,13,9,1
1490,2024-09-06,17,3,0
1490,2024-09-13,12,4,0
1490,2024-09-20,21,3,0
1490,2024-09-27,22,9,1
1490,2024-10-04,24,6,1
1490,2024-10-11,19,3,0
1490,2024-10-18,24,7,0
1490,2024-10-25,7,8,0
1490,2024-11-01,12,9,0
1490,2024-11-08,9,9,0
1490,2024-11-15,22,9,0
1490,2024-11-22,22,5,1
1490,2024-11-29,11,7,0
1490,2024-12-06,12,3,0
1490,2024-12-13,6,4,0
1490,2024-12-20,15,8,0
1490,2024-12-27,22,7,0
1491,2024-06-29,10,6,0
1491,2024-07-06,16,3,0
1491,2024-07-13,21,4,0
1491,2024-07-20,22,5,0
1491,2024-07-27,13,8,0
1491,2024-08-03,6,9,0
1491,2024-08-10,11,4,0
1491,2024-08-17,8,4,1
1491,2024-08-24,6,4,0
1491,2024-08-31,17,7,1
1491,2024-09-07,9,3,0
1491,2024-09-14,19,6,0
1491,2024-09-21,8,9,1
1491,2024-09-28,7,9,0
1491,2024-10-05,13,6,0
1491,2024-10-12,5,8,0
1491,2024-10-19,7,7,0
1491,2024-10-26,14,5,0
1491,2024-11-02,9,5,0
1491,2024-11-09,16,3,0
1491,2024-11-16,7,4,0
1491,2024-11-23,10,4,1
1491,2024-11-30,21,9,1
1491,2024-12-07,10,7,0
1491,2024-12-14,23,8,1
1491,2024-12-21,15,5,0
1491,2024-12-28,6,6,0
1492,2024-04-06,21,6,0
1492,2024-04-13,19,8,0
1492,2024-04-20,6,5,1
1492,2024-04-27,8,5,0
1492,2024-05-04,15,4,1
1492,2024-05-11,21,6,0
1492,2024-05-18,20,3,0
1492,2024-05-25,22,9,0
1492,2024-06-01,20,6,0
1492,2024-06-08,5,6,0
1492,2024-06-15,8,9,0
1492,2024-06-22,12,8,0
1492,2024-06-29,5,3,0
1492,2024-07-06,5,9,0
1492,2024-07-13,17,9,0
1492,2024-07-20,20,3,1
1492,2024-07-27,24,6,0
1492,2024-08-03,19,9,1
1492,2024-08-10,8,5,0
1492,2024-08-17,17,8,0
1492,2024-08-24,15,4,0
1492,2024-08-31,8,6,0
1492,2024-09-07,16,6,0
1492,2024-09-14,7,6,0
1492,2024-09-21,18,3,0
1492,2024-09-28,19,9,0
1492,2024-10-05,9,9,1
1492,2024-10-12,24,5,0
1492,2024-10-19,17,7,0
1492,2024-10-26,9,7,0
1492,2024-11-02,12,6,0
1492,2024-11-09,18,5,1
1492,2024-11-16,8,3,1
1492,2024-11-23,15,6,0
1492,2024-11-30,11,6,0
1492,2024-12-07,24,3,0
1492,2024-12-14,18,9,0
1492,2024-12-21,9,9,0
1492,2024-12-28,24,3,0
1494,2024-12-19,10,4,0
1494,2024-12-26,24,3,0
1495,2024-08-20,13,5,0
1495,2024-08-27,10,4,0
1495,2024-09-03,21,8,0
1495,2024-09-10,21,7,0
1495,2024-09-17,15,4,0
1495,2024-09-24,5,7,0
1495,2024-10-01,16,4,1
1495,2024-10-08,24,6,0
1495,2024-10-15,16,8,0
1495,2024-10-22,5,5,0
1495,2024-10-29,17,7,0
1495,2024-11-05,13,4,0
1495,2024-11-12,5,8,0
1495,2024-11-19,9,4,1
1495,2024-11-26,7,3,0
1495,2024-12-03,24,3,0
1495,2024-12-10,7,4,0
1495,2024-12-17,5,5,0
1495,2024-12-24,5,5,0
1495,2024-12-31,22,4,0
1496,2024-02-06,5,5,0
1496,2024-02-13,6,3,0
1496,2024-02-20,6,4,0
1496,2024-02-27,21,9,0
1496,2024-03-05,16,6,0
1496,2024-03-12,14,7,0
1496,2024-03-19,24,5,0
1496,2024-03-26,6,6,0
1496,2024-04-02,6,3,0
1496,2024-04-09,14,7,0
1496,2024-04-16,23,9,1
1496,2024-04-23,21,6,0
1496,2024-04-30,13,8,0
1496,2024-05-07,6,4,1
1496,2024-05-14,23,9,1
1496,2024-05-21,22,6,0
1496,2024-05-28,23,3,0
1496,2024-06-04,16,6,0
1496,2024-06-11,9,7,0
1496,2024-06-18,24,9,0
1496,2024-06-25,8,8,0
1496,2024-07-02,8,3,1
1496,2024-07-09,16,5,0
1496,2024-07-16,6,8,0
1496,2024-07-23,15,6,0
1496,2024-07-30,13,7,0
1496,2024-08-06,18,4,0
1496,2024-08-13,24,7,0
1496,2024-08-20,23,4,0
1496,2024-08-27,24,8,0
1496,2024-09-03,7,7,0
1496,2024-09-10,8,3,0
1496,2024-09-17,19,9,0
1496,2024-09-24,10,5,0
1496,2024-10-01,16,5,0
1496,2024-10-08,12,6,0
1496,2024-10-15,15,5,0
1496,2024-10-22,7,7,0
1496,2024-10-29,11,3,0
1496,2024-11-05,19,7,0
1496,2024-11-12,16,4,1
1496,2024-11-19,13,7,0
1496,2024-11-26,9,9,0
1496,2024-12-03,11,5,0
1496,2024-12-10,22,6,0
1496,2024-12-17,8,3,1
1496,2024-12-24,9,9,0
1496,2024-12-31,21,5,0
1497,2024-04-24,22,3,0
1497,2024-05-01,11,7,0
1497,2024-05-08,11,7,1
1497,2024-05-15,19,9,1
1497,2024-05-22,21,5,0
1497,2024-05-29,6,8,0
1497,2024-06-05,11,3,0
1497,2024-06-12,21,9,0
1497,2024-06-19,15,9,0
1497,2024-06-26,19,7,0
1497,2024-07-03,23,7,0
1497,2024-07-10,9,9,0
