customer_id,signup_date,plan_type,monthly_fee,acquisition_cost,churn_date,is_churned,avg_logins,avg_features_used,total_support_tickets,churn_risk_score_%,at_risk_mrr_loss,recommended_action
1545,2024-11-16,Basic,50,30,,0,14.714285714285714,6.857142857142857,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1547,2024-07-15,Enterprise,500,200,,0,13.08,6.2,1,1.0,5.0,Low Risk: Upsell Pro/Enterprise Features
1548,2024-01-01,Basic,50,30,,0,14.226415094339623,5.754716981132075,5,1.0,0.5,Low Risk: Upsell Pro/Enterprise Features
1549,2024-04-24,Pro,200,100,,0,14.702702702702704,6.27027027027027,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1550,2024-01-05,Basic,50,30,,0,13.846153846153847,6.153846153846154,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1551,2024-02-24,Basic,50,30,,0,13.466666666666667,6.088888888888889,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1552,2024-07-08,Enterprise,500,200,2025-03-12,1,12.527777777777779,5.638888888888889,6,74.0,370.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1553,2024-01-17,Enterprise,500,200,,0,14.803921568627452,5.980392156862745,7,5.0,25.0,Low Risk: Upsell Pro/Enterprise Features
1554,2024-09-22,Pro,200,100,,0,15.066666666666666,6.333333333333333,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1557,2025-03-12,Enterprise,500,200,2025-05-06,1,4.875,2.625,1,100.0,500.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1558,2024-02-23,Enterprise,500,200,2024-04-14,1,8.25,3.125,0,89.0,445.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1561,2024-02-02,Enterprise,500,200,,0,14.479166666666666,6.041666666666667,5,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1562,2024-06-09,Enterprise,500,200,,0,14.366666666666667,5.8,3,3.0,15.0,Low Risk: Upsell Pro/Enterprise Features
1563,2024-06-03,Basic,50,30,,0,15.419354838709678,6.290322580645161,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1565,2024-03-30,Pro,200,100,2024-06-02,1,8.9,3.7,3,100.0,200.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1566,2024-06-02,Basic,50,30,,0,16.0,6.0,5,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1568,2024-10-18,Basic,50,30,,0,13.0,6.181818181818182,2,3.0,1.5,Low Risk: Upsell Pro/Enterprise Features
1570,2024-02-11,Enterprise,500,200,2025-03-17,1,12.310344827586206,5.758620689655173,5,70.0,350.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1573,2024-07-07,Enterprise,500,200,,0,16.384615384615383,5.846153846153846,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1574,2024-10-17,Enterprise,500,200,,0,14.909090909090908,6.0,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1575,2024-07-06,Enterprise,500,200,,0,15.23076923076923,6.423076923076923,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1576,2024-06-22,Pro,200,100,2025-03-31,1,13.536585365853659,4.975609756097561,3,88.0,176.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1578,2024-12-01,Basic,50,30,,0,15.2,7.2,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1579,2025-02-19,Basic,50,30,2025-05-13,1,9.666666666666666,4.666666666666667,2,100.0,50.0,High Risk: Automated Re-engagement Email & 15% Discount
1580,2024-05-27,Pro,200,100,,0,14.59375,5.78125,5,2.0,4.0,Low Risk: Upsell Pro/Enterprise Features
1586,2025-02-03,Pro,200,100,2025-06-30,1,10.5,5.181818181818182,5,93.0,186.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1588,2024-05-18,Basic,50,30,,0,12.848484848484848,6.151515151515151,3,2.0,1.0,Low Risk: Upsell Pro/Enterprise Features
1589,2024-12-28,Enterprise,500,200,,0,16.0,8.0,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1590,2024-11-05,Enterprise,500,200,,0,10.777777777777779,6.444444444444445,0,1.0,5.0,Low Risk: Upsell Pro/Enterprise Features
1591,2024-11-28,Enterprise,500,200,,0,19.0,5.6,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1592,2024-03-29,Pro,200,100,,0,15.0,6.275,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1593,2025-05-02,Basic,50,30,2025-06-01,1,3.8,3.0,4,100.0,50.0,High Risk: Automated Re-engagement Email & 15% Discount
1594,2024-08-05,Pro,200,100,,0,17.272727272727273,6.454545454545454,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1595,2024-05-13,Pro,200,100,2024-08-20,1,10.466666666666667,4.733333333333333,2,100.0,200.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1596,2024-08-10,Pro,200,100,,0,13.333333333333334,6.095238095238095,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1597,2024-12-04,Basic,50,30,,0,16.0,4.8,0,3.0,1.5,Low Risk: Upsell Pro/Enterprise Features
1598,2024-04-23,Basic,50,30,,0,15.45945945945946,6.0,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1599,2024-06-01,Pro,200,100,2025-02-21,1,13.789473684210526,5.105263157894737,6,65.0,130.0,Medium Risk: Assign Support Specialist for Ticket Resolution
1602,2025-06-01,Basic,50,30,2025-06-30,1,0.8,1.2,3,100.0,50.0,High Risk: Automated Re-engagement Email & 15% Discount
1603,2024-12-22,Enterprise,500,200,,0,12.0,5.5,0,3.0,15.0,Low Risk: Upsell Pro/Enterprise Features
1604,2024-01-18,Enterprise,500,200,,0,14.4,5.86,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1605,2024-04-03,Pro,200,100,,0,14.35,6.075,5,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1607,2025-03-01,Pro,200,100,2025-05-01,1,8.444444444444445,4.0,4,100.0,200.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1609,2024-02-15,Basic,50,30,,0,15.065217391304348,6.108695652173913,5,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1611,2024-11-25,Pro,200,100,,0,16.0,5.666666666666667,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1613,2024-01-06,Enterprise,500,200,,0,15.442307692307692,5.884615384615385,10,36.0,180.0,Low Risk: Upsell Pro/Enterprise Features
1615,2024-04-22,Pro,200,100,,0,14.756756756756756,6.54054054054054,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1616,2024-04-02,Enterprise,500,200,2025-03-28,1,14.076923076923077,5.653846153846154,4,64.0,320.0,Medium Risk: Assign Support Specialist for Ticket Resolution
1617,2024-01-25,Basic,50,30,2025-03-12,1,13.745762711864407,5.9491525423728815,15,70.0,35.0,High Risk: Automated Re-engagement Email & 15% Discount
1620,2024-12-21,Pro,200,100,,0,18.5,7.0,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1621,2024-04-14,Basic,50,30,,0,15.81578947368421,6.5,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1622,2024-02-24,Enterprise,500,200,,0,13.644444444444444,5.977777777777778,6,6.0,30.0,Low Risk: Upsell Pro/Enterprise Features
1624,2024-07-27,Enterprise,500,200,2024-09-19,1,8.375,3.25,2,100.0,500.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1625,2024-01-07,Basic,50,30,,0,16.173076923076923,5.403846153846154,4,1.0,0.5,Low Risk: Upsell Pro/Enterprise Features
1626,2024-05-30,Basic,50,30,,0,16.612903225806452,6.193548387096774,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1627,2024-08-26,Enterprise,500,200,,0,15.789473684210526,6.368421052631579,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1628,2024-10-14,Basic,50,30,,0,15.833333333333334,7.0,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1629,2024-11-21,Pro,200,100,2025-04-21,1,12.772727272727273,4.818181818181818,4,100.0,200.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1630,2024-01-30,Basic,50,30,,0,14.857142857142858,6.040816326530612,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1632,2024-11-19,Pro,200,100,,0,14.714285714285714,6.0,1,1.0,2.0,Low Risk: Upsell Pro/Enterprise Features
1633,2024-02-16,Enterprise,500,200,,0,13.521739130434783,6.413043478260869,7,17.0,85.0,Low Risk: Upsell Pro/Enterprise Features
1634,2024-08-11,Enterprise,500,200,,0,16.285714285714285,6.761904761904762,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1635,2024-01-30,Enterprise,500,200,,0,15.428571428571429,6.6938775510204085,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1636,2024-08-11,Enterprise,500,200,,0,13.333333333333334,4.809523809523809,2,36.0,180.0,Low Risk: Upsell Pro/Enterprise Features
1639,2024-09-06,Pro,200,100,,0,14.411764705882353,6.235294117647059,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1640,2024-11-28,Basic,50,30,,0,15.0,7.2,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1641,2024-07-25,Basic,50,30,,0,11.869565217391305,4.6521739130434785,3,98.0,49.0,High Risk: Automated Re-engagement Email & 15% Discount
1643,2024-06-24,Basic,50,30,,0,15.25,5.857142857142857,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1644,2024-11-07,Enterprise,500,200,,0,14.375,5.875,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1647,2024-12-11,Basic,50,30,,0,17.25,8.0,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1652,2024-06-30,Basic,50,30,,0,13.925925925925926,5.962962962962963,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1653,2024-04-23,Pro,200,100,,0,13.756756756756756,6.486486486486487,4,1.0,2.0,Low Risk: Upsell Pro/Enterprise Features
1656,2024-10-01,Pro,200,100,2025-01-15,1,10.125,4.75,4,100.0,200.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1657,2024-12-14,Basic,50,30,,0,12.666666666666666,6.0,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1658,2024-12-21,Enterprise,500,200,,0,15.5,4.5,0,15.0,75.0,Low Risk: Upsell Pro/Enterprise Features
1659,2024-06-20,Pro,200,100,,0,12.821428571428571,6.642857142857143,4,1.0,2.0,Low Risk: Upsell Pro/Enterprise Features
1660,2024-03-11,Enterprise,500,200,,0,14.488372093023257,5.813953488372093,2,1.0,5.0,Low Risk: Upsell Pro/Enterprise Features
1661,2024-03-22,Basic,50,30,,0,14.097560975609756,6.048780487804878,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1663,2024-07-20,Basic,50,30,,0,14.708333333333334,5.291666666666667,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1664,2024-01-23,Enterprise,500,200,,0,15.34,6.14,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1665,2024-08-20,Enterprise,500,200,,0,14.4,6.75,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1668,2024-12-18,Enterprise,500,200,,0,15.666666666666666,7.0,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1669,2024-04-17,Enterprise,500,200,,0,14.157894736842104,6.131578947368421,1,1.0,5.0,Low Risk: Upsell Pro/Enterprise Features
1671,2024-09-19,Basic,50,30,,0,13.466666666666667,6.6,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1672,2024-08-19,Basic,50,30,2024-09-25,1,5.0,2.3333333333333335,1,100.0,50.0,High Risk: Automated Re-engagement Email & 15% Discount
1674,2024-02-07,Pro,200,100,,0,15.541666666666666,5.666666666666667,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1675,2024-07-05,Pro,200,100,,0,15.346153846153847,5.653846153846154,2,2.0,4.0,Low Risk: Upsell Pro/Enterprise Features
1676,2024-07-18,Enterprise,500,200,,0,12.125,5.625,4,22.0,110.0,Low Risk: Upsell Pro/Enterprise Features
1677,2024-04-18,Basic,50,30,,0,13.81081081081081,6.216216216216216,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1678,2024-02-08,Enterprise,500,200,,0,14.53191489361702,6.617021276595745,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1681,2024-12-10,Enterprise,500,200,,0,20.0,6.5,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1682,2024-04-04,Basic,50,30,,0,14.128205128205128,6.333333333333333,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1683,2024-03-06,Pro,200,100,2025-06-14,1,13.298507462686567,5.895522388059701,10,79.0,158.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1685,2024-09-13,Pro,200,100,,0,14.3125,5.4375,3,2.0,4.0,Low Risk: Upsell Pro/Enterprise Features
1686,2024-04-19,Basic,50,30,2025-04-21,1,13.0,5.811320754716981,5,91.0,45.5,High Risk: Automated Re-engagement Email & 15% Discount
1687,2024-04-29,Enterprise,500,200,,0,14.36111111111111,6.25,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1688,2024-12-23,Basic,50,30,,0,15.0,6.0,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1690,2024-06-21,Pro,200,100,,0,16.107142857142858,6.071428571428571,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1691,2024-09-29,Enterprise,500,200,,0,13.857142857142858,6.5,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1692,2024-08-06,Pro,200,100,,0,12.0,6.863636363636363,2,3.0,6.0,Low Risk: Upsell Pro/Enterprise Features
1695,2024-10-08,Pro,200,100,,0,16.153846153846153,5.461538461538462,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1697,2025-04-24,Basic,50,30,2025-06-13,1,5.375,2.25,2,100.0,50.0,High Risk: Automated Re-engagement Email & 15% Discount
1699,2024-01-07,Pro,200,100,,0,14.01923076923077,5.5,6,11.0,22.0,Low Risk: Upsell Pro/Enterprise Features
1701,2024-09-12,Basic,50,30,,0,12.3125,5.875,0,1.0,0.5,Low Risk: Upsell Pro/Enterprise Features
1702,2024-12-07,Enterprise,500,200,,0,11.75,5.5,0,3.0,15.0,Low Risk: Upsell Pro/Enterprise Features
1703,2024-10-24,Basic,50,30,,0,12.0,6.8,2,2.0,1.0,Low Risk: Upsell Pro/Enterprise Features
1706,2024-07-17,Enterprise,500,200,,0,15.2,6.68,6,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1708,2024-03-05,Basic,50,30,,0,15.068181818181818,5.659090909090909,2,2.0,1.0,Low Risk: Upsell Pro/Enterprise Features
1709,2024-07-11,Pro,200,100,2025-03-10,1,13.514285714285714,5.257142857142857,6,86.0,172.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1710,2024-04-16,Basic,50,30,,0,14.105263157894736,6.026315789473684,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1713,2024-09-01,Enterprise,500,200,2024-10-05,1,5.6,2.6,1,100.0,500.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1714,2024-07-24,Enterprise,500,200,2024-09-03,1,3.1666666666666665,2.3333333333333335,5,100.0,500.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1715,2024-06-07,Enterprise,500,200,,0,15.0,6.233333333333333,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1716,2024-07-31,Basic,50,30,,0,14.391304347826088,5.782608695652174,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1717,2025-06-16,Basic,50,30,2025-06-30,1,1.0,1.6666666666666667,3,100.0,50.0,High Risk: Automated Re-engagement Email & 15% Discount
1720,2024-11-30,Basic,50,30,,0,10.4,5.6,0,3.0,1.5,Low Risk: Upsell Pro/Enterprise Features
1721,2024-10-28,Basic,50,30,2025-04-03,1,12.565217391304348,5.434782608695652,4,89.0,44.5,High Risk: Automated Re-engagement Email & 15% Discount
1722,2024-08-15,Enterprise,500,200,,0,15.15,6.45,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1723,2024-01-03,Enterprise,500,200,,0,15.339622641509434,5.679245283018868,6,11.0,55.0,Low Risk: Upsell Pro/Enterprise Features
1724,2024-11-20,Enterprise,500,200,2025-04-02,1,13.1,4.7,1,72.0,360.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1726,2025-03-01,Basic,50,30,2025-04-30,1,7.777777777777778,4.777777777777778,4,100.0,50.0,High Risk: Automated Re-engagement Email & 15% Discount
1727,2025-01-18,Pro,200,100,2025-06-22,1,10.478260869565217,5.0,1,88.0,176.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1730,2024-07-15,Enterprise,500,200,,0,14.84,5.96,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1731,2024-03-05,Enterprise,500,200,,0,14.659090909090908,6.136363636363637,6,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1733,2024-03-29,Pro,200,100,,0,15.475,6.25,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1734,2024-01-30,Pro,200,100,,0,13.448979591836734,6.142857142857143,3,4.0,8.0,Low Risk: Upsell Pro/Enterprise Features
1736,2024-12-18,Enterprise,500,200,2025-02-25,1,9.4,3.9,3,100.0,500.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1737,2024-06-05,Pro,200,100,2024-10-09,1,11.789473684210526,3.9473684210526314,3,98.0,196.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1738,2024-02-22,Pro,200,100,,0,14.066666666666666,6.088888888888889,5,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1739,2024-08-12,Pro,200,100,,0,13.19047619047619,5.857142857142857,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1741,2024-03-10,Enterprise,500,200,,0,14.720930232558139,5.8604651162790695,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1742,2024-01-11,Pro,200,100,,0,14.607843137254902,5.764705882352941,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1745,2024-02-27,Basic,50,30,,0,14.933333333333334,5.8,4,1.0,0.5,Low Risk: Upsell Pro/Enterprise Features
1746,2024-05-28,Basic,50,30,,0,14.75,6.0625,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1747,2024-05-09,Pro,200,100,2024-07-21,1,8.727272727272727,4.909090909090909,2,99.0,198.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1748,2024-02-04,Pro,200,100,,0,14.666666666666666,6.1875,7,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1750,2024-10-24,Enterprise,500,200,2025-05-10,1,13.10344827586207,5.0344827586206895,3,86.0,430.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1751,2024-06-23,Basic,50,30,,0,14.464285714285714,5.928571428571429,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1752,2024-08-20,Basic,50,30,,0,14.55,5.9,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1753,2024-09-26,Pro,200,100,,0,15.214285714285714,7.357142857142857,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1755,2024-03-28,Enterprise,500,200,,0,12.2,5.875,5,15.0,75.0,Low Risk: Upsell Pro/Enterprise Features
1756,2024-03-07,Pro,200,100,,0,12.86046511627907,5.744186046511628,5,50.0,100.0,Medium Risk: Assign Support Specialist for Ticket Resolution
1757,2024-05-03,Basic,50,30,,0,12.257142857142858,6.485714285714286,3,4.0,2.0,Low Risk: Upsell Pro/Enterprise Features
1758,2024-04-25,Basic,50,30,,0,14.444444444444445,6.166666666666667,5,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1759,2024-05-05,Pro,200,100,2024-12-13,1,12.59375,5.125,4,97.0,194.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1760,2024-12-23,Basic,50,30,,0,12.0,3.5,0,13.0,6.5,Low Risk: Upsell Pro/Enterprise Features
1761,2024-11-27,Basic,50,30,,0,17.0,5.166666666666667,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1762,2024-05-25,Basic,50,30,,0,14.0,5.8125,3,3.0,1.5,Low Risk: Upsell Pro/Enterprise Features
1763,2024-07-12,Pro,200,100,,0,15.16,5.88,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1764,2024-12-04,Enterprise,500,200,2025-01-10,1,6.333333333333333,2.8333333333333335,2,100.0,500.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1765,2024-06-16,Basic,50,30,2024-12-02,1,12.4,5.2,4,98.0,49.0,High Risk: Automated Re-engagement Email & 15% Discount
1767,2024-12-31,Pro,200,100,2025-04-09,1,9.4,4.733333333333333,1,100.0,200.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1768,2025-06-22,Pro,200,100,2025-06-30,1,1.5,1.5,0,87.0,174.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1770,2024-05-05,Pro,200,100,,0,13.342857142857143,5.9714285714285715,5,2.0,4.0,Low Risk: Upsell Pro/Enterprise Features
1771,2024-07-10,Enterprise,500,200,,0,15.538461538461538,5.346153846153846,3,6.0,30.0,Low Risk: Upsell Pro/Enterprise Features
1773,2024-08-26,Basic,50,30,,0,14.052631578947368,5.7894736842105265,4,4.0,2.0,Low Risk: Upsell Pro/Enterprise Features
1774,2024-10-29,Basic,50,30,,0,13.4,6.3,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1775,2024-05-20,Pro,200,100,,0,15.424242424242424,6.0606060606060606,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1777,2024-01-06,Basic,50,30,,0,14.538461538461538,5.673076923076923,5,2.0,1.0,Low Risk: Upsell Pro/Enterprise Features
1778,2024-01-09,Basic,50,30,,0,13.346153846153847,6.1923076923076925,9,10.0,5.0,Low Risk: Upsell Pro/Enterprise Features
1779,2024-11-09,Basic,50,30,,0,13.125,5.875,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1780,2024-08-24,Basic,50,30,,0,14.473684210526315,6.2105263157894735,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1781,2024-04-20,Basic,50,30,,0,14.432432432432432,6.0,5,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1783,2024-09-26,Pro,200,100,,0,15.857142857142858,6.857142857142857,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1784,2024-10-29,Pro,200,100,,0,13.3,6.0,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1785,2024-10-07,Basic,50,30,,0,11.538461538461538,5.615384615384615,0,3.0,1.5,Low Risk: Upsell Pro/Enterprise Features
1786,2024-06-30,Enterprise,500,200,,0,13.666666666666666,5.7407407407407405,4,8.0,40.0,Low Risk: Upsell Pro/Enterprise Features
1787,2024-04-02,Enterprise,500,200,,0,15.6,6.15,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1790,2024-12-08,Pro,200,100,,0,13.75,5.75,3,1.0,2.0,Low Risk: Upsell Pro/Enterprise Features
1791,2025-05-24,Pro,200,100,2025-06-23,1,5.0,2.4,2,100.0,200.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1792,2024-10-16,Basic,50,30,,0,15.166666666666666,5.666666666666667,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1793,2024-02-03,Basic,50,30,,0,14.666666666666666,5.895833333333333,6,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1794,2024-09-29,Enterprise,500,200,,0,14.0,6.571428571428571,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1795,2024-09-10,Enterprise,500,200,,0,15.352941176470589,5.529411764705882,0,4.0,20.0,Low Risk: Upsell Pro/Enterprise Features
1796,2024-03-13,Basic,50,30,,0,15.395348837209303,5.767441860465116,6,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1798,2024-10-27,Enterprise,500,200,,0,13.0,7.4,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1799,2024-10-24,Basic,50,30,,0,14.5,6.6,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1803,2024-02-25,Enterprise,500,200,,0,14.644444444444444,6.4,5,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1805,2024-10-21,Pro,200,100,,0,17.09090909090909,5.636363636363637,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1806,2024-12-16,Enterprise,500,200,2025-03-18,1,12.642857142857142,4.0,3,92.0,460.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1807,2024-12-06,Basic,50,30,2025-03-13,1,11.428571428571429,4.571428571428571,3,100.0,50.0,High Risk: Automated Re-engagement Email & 15% Discount
1808,2024-11-04,Enterprise,500,200,,0,17.11111111111111,6.111111111111111,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1810,2024-12-17,Enterprise,500,200,2025-03-23,1,10.571428571428571,5.0,4,100.0,500.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1812,2024-10-20,Pro,200,100,,0,18.545454545454547,5.181818181818182,3,4.0,8.0,Low Risk: Upsell Pro/Enterprise Features
1813,2024-12-01,Basic,50,30,,0,12.8,4.8,0,15.0,7.5,Low Risk: Upsell Pro/Enterprise Features
1814,2024-09-16,Basic,50,30,,0,15.0625,6.5,2,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1815,2024-02-20,Pro,200,100,,0,13.978260869565217,5.913043478260869,3,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1816,2024-03-27,Pro,200,100,,0,15.146341463414634,6.195121951219512,5,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1817,2024-04-21,Enterprise,500,200,2024-05-26,1,3.3333333333333335,1.6666666666666667,2,100.0,500.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1819,2024-09-24,Pro,200,100,,0,13.2,6.133333333333334,1,2.0,4.0,Low Risk: Upsell Pro/Enterprise Features
1820,2024-02-14,Pro,200,100,,0,15.617021276595745,6.0638297872340425,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1821,2024-08-31,Basic,50,30,,0,12.61111111111111,5.555555555555555,3,23.0,11.5,Low Risk: Upsell Pro/Enterprise Features
1822,2025-02-05,Basic,50,30,2025-03-24,1,5.714285714285714,4.0,4,100.0,50.0,High Risk: Automated Re-engagement Email & 15% Discount
1824,2025-05-16,Pro,200,100,2025-06-15,1,2.4,2.6,2,100.0,200.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
1827,2024-08-11,Enterprise,500,200,,0,12.619047619047619,6.523809523809524,4,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1829,2024-06-12,Enterprise,500,200,,0,14.533333333333333,5.866666666666666,1,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1830,2024-11-01,Enterprise,500,200,,0,14.555555555555555,6.444444444444445,0,0.0,0.0,Low Risk: Upsell Pro/Enterprise Features
1831,2024-01-13,Pro,200,100,,0,13.901960784313726,5.882352941176471,5,4.0,8.0,Low Risk: Upsell Pro/Enterprise Features
1833,2024-07-25,Pro,200,100,,0,13.304347826086957,5.782608695652174,2,10.0,20.0,Low Risk: Upsell Pro/Enterprise Features
1834,2025-03-04,Pro,200,100,2025-06-02,1,11.153846153846153,4.846153846153846,3,99.0,198.0,High Priority: Priority 1-on-1 Call & 25% Renewal Discount
